taxonNameID,scientificName,acceptedTaxonNameID,acceptedTaxonName,higherTaxonNameID,higherTaxonName,basionymID,basionym,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalCode,namePublicationID,namePublishedIn,taxonomicStatus,nomenclaturalStatus,taxonRemarks,taxonConceptID,taxonAccordingTo
,"calyciformis",,"",,"",,"Boletus calyciformis","","","","","","","","","","Species","Battarra","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Boletus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 61","","","",,""
,"calyciformis",,"",,"",,"Boletus calyciformis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 61","","","",,""
,"Boletus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 63","","","",,""
,"calyciformis",,"",,"",,"Boletus calyciformis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 63","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Schwein.","",,"Index Fungorum","","","",,""
,"nigredo",,"",,"",,"Sphaeria nigredo","","","","","","","","","","Species","Schwein.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 438","","","",,""
,"nigredo",,"",,"",,"Sphaeria nigredo","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 438","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 639","","","",,""
,"nigredo",,"",,"",,"Sphaeria nigredo","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 639","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 729","","","",,""
,"nigredo",,"",,"",,"Sphaeria nigredo","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 729","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 369","","","",,""
,"nigredo",,"",,"",,"Sphaeria nigredo","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 369","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","Henn.","",,"Hedwigia,  43: 169 (1904)","","","",,""
,"amazonense",,"",,"",,"Aecidium amazonense","","","","","","","","","","Species","Henn.","ICBN",,"Hedwigia,  43: 169 (1904)","","Assumed Valid","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVII: 430","","","",,""
,"amazonense",,"",,"",,"Aecidium amazonense","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVII: 430","","","",,""
,"Botryodiplodia",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Index Fungorum","","","",,""
,"sycina",,"",,"",,"Botryodiplodia sycina","","","","","","","","","","Species","Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Botryodiplodia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 314","","","",,""
,"sycina",,"",,"",,"Botryodiplodia sycina","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 314","","","",,""
,"Cylindrosporium",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Syll. fung.,  25: 620 (1931)","","","",,""
,"baudysianum",,"",,"",,"Cylindrosporium baudysianum","","","","","","","","","","Species","Sacc.","ICBN",,"Syll. fung.,  25: 620 (1931)","","Assumed Valid","",,""
,"Cylindrosporium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 620","","","",,""
,"baudysianum",,"",,"",,"Cylindrosporium baudysianum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 620","","","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Index Fungorum","","","",,""
,"polita",,"",,"",,"Dothidea polita","","","","","","","","","","Species","Fr.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 643","","","",,""
,"polita",,"",,"",,"Dothidea polita","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 643","","","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 222","","","",,""
,"polita",,"",,"",,"Dothidea polita","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 222","","","",,""
,"Drosophila",,"",,"",,"","","","","","","","","","","Genus","Murrill","",,"Index Fungorum","","","",,""
,"jalapensis",,"",,"",,"Drosophila jalapensis","","","","","","","","","","Species","Murrill","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Drosophila",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIII: 310","","","",,""
,"jalapensis",,"",,"",,"Drosophila jalapensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIII: 310","","","",,""
,"Corticium",,"",,"",,"","","","","","","","","","","Genus","Höhn. & Litsch.","",,"Sber. Akad. Wiss. Wien, Math.-naturw. Kl., Abt. 1 116: 822 (1907) [1906]","","","",,""
,"submutabile",,"",,"",,"Corticium submutabile","","","","","","","","","","Species","Höhn. & Litsch.","ICBN",,"Sber. Akad. Wiss. Wien, Math.-naturw. Kl., Abt. 1 116: 822 (1907) [1906]","","Assumed Valid","",,""
,"Corticium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 398","","","",,""
,"submutabile",,"",,"",,"Corticium submutabile","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 398","","","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Syst. mycol.,  (Lundae) 2(1): 225 (1822)","","","",,""
,"saccharina",,"",,"",,"Exidia saccharina","","","","","","","","","","Species","Fr.","ICBN",,"Syst. mycol.,  (Lundae) 2(1): 225 (1822)","","Sanctioned","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 777","","","",,""
,"saccharina",,"",,"",,"Exidia saccharina","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 777","","","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 141","","","",,""
,"saccharina",,"",,"",,"Exidia saccharina","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 141","","","",,""
,"Hypocrea",,"",,"",,"","","","","","","","","","","Genus","Racib.","",,"Index Fungorum","","","",,""
,"saccharalis",,"",,"",,"Hypocrea saccharalis","","","","","","","","","","Species","Racib.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Hypocrea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVI: 583","","","",,""
,"saccharalis",,"",,"",,"Hypocrea saccharalis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVI: 583","","","",,""
,"Leptotus",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Fungi Fuegiani,  28: 295 (1926)","","","",,""
,"platensis",,"",,"",,"Leptotus platensis","","","","","","","","","","Species","Speg.","ICBN",,"Fungi Fuegiani,  28: 295 (1926)","","Assumed Valid","",,""
,"Leptotus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 778","","","",,""
,"platensis",,"",,"",,"Leptotus platensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 778","","","",,""
,"Lizonia",,"",,"",,"","","","","","","","","","","Genus","Rostr.","",,"Meddr Grønland, Biosc. 3: 556 (1888)","","","",,""
,"thalictri",,"",,"",,"Lizonia thalictri","","","","","","","","","","Species","Rostr.","ICBN",,"Meddr Grønland, Biosc. 3: 556 (1888)","","Assumed Valid","",,""
,"Lizonia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 680","","","",,""
,"thalictri",,"",,"",,"Lizonia thalictri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 680","","","",,""
,"Lizonia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 388","","","",,""
,"thalictri",,"",,"",,"Lizonia thalictri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 388","","","",,""
,"Nectria",,"",,"",,"","","","","","","","","","","Genus","Henn.","",,"Index Fungorum","","","",,""
,"madeirensis",,"",,"",,"Nectria madeirensis","","","","","","","","","","Species","Henn.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Nectria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVII: 796","","","",,""
,"madeirensis",,"",,"",,"Nectria madeirensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVII: 796","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","Cooke & W. Phillips","",,"Index Fungorum","","","",,""
,"seminis",,"",,"",,"Peziza seminis","","","","","","","","","","Species","Cooke & W. Phillips","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 467","","","",,""
,"seminis",,"",,"",,"Peziza seminis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 467","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 270","","","",,""
,"seminis",,"",,"",,"Peziza seminis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 270","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Michelia,  1(no. 5): 482 (1879)","","","",,""
,"anaxaea",,"",,"",,"Phoma anaxaea","","","","","","","","","","Species","Speg.","ICBN",,"Michelia,  1(no. 5): 482 (1879)","","Assumed Valid","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 121","","","",,""
,"anaxaea",,"",,"",,"Phoma anaxaea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 121","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 520","","","",,""
,"anaxaea",,"",,"",,"Phoma anaxaea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 520","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Index Fungorum","","","",,""
,"labens",,"",,"",,"Phoma labens","","","","","","","","","","Species","Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 173","","","",,""
,"labens",,"",,"",,"Phoma labens","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 173","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 283","","","",,""
,"labens",,"",,"",,"Phoma labens","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 283","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Michelia,  2(no. 6): 92 (1880)","","","",,""
,"minutula",,"",,"",,"Phoma minutula","","","","","","","","","","Species","Sacc.","ICBN",,"Michelia,  2(no. 6): 92 (1880)","","Assumed Valid","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 70","","","",,""
,"minutula",,"",,"",,"Phoma minutula","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 70","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 533","","","",,""
,"minutula",,"",,"",,"Phoma minutula","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 533","","","",,""
,"Phyllosticta",,"",,"",,"","","","","","","","","","","Genus","Siemaszko","",,"Index Fungorum","","","",,""
,"centaureae",,"",,"",,"Phyllosticta centaureae","","","","","","","","","","Species","Siemaszko","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phyllosticta",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 30","","","",,""
,"centaureae",,"",,"",,"Phyllosticta centaureae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 30","","","",,""
,"Pleurotus",,"",,"",,"","","","","","","","","","","Genus","Kawam.","",,"Journal of the Coll. of Sci., Imp. Univ. Japan,  35(3): 2 (1915)","","","",,""
,"japonicus",,"",,"",,"Pleurotus japonicus","","","","","","","","","","Species","Kawam.","ICBN",,"Journal of the Coll. of Sci., Imp. Univ. Japan,  35(3): 2 (1915)","","Assumed Valid","",,""
,"Pleurotus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 71","","","",,""
,"japonicus",,"",,"",,"Pleurotus japonicus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 71","","","",,""
,"Pleurotus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIII: 118","","","",,""
,"japonicus",,"",,"",,"Pleurotus japonicus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIII: 118","","","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","Dietel","",,"Index Fungorum","","","",,""
,"capensis",,"",,"",,"Puccinia capensis","","","","","","","","","","Species","Dietel","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 673","","","",,""
,"capensis",,"",,"",,"Puccinia capensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 673","","","",,""
,"Schizothyrium",,"",,"",,"","","","","","","","","","","Genus","Pat.","",,"Annales du Jardin Botanique de Buitenzorg, suppl. 1: 123 (1897)","","","",,""
,"aceris-laurini",,"",,"",,"Schizothyrium aceris-laurini","","","","","","","","","","Species","Pat.","ICBN",,"Annales du Jardin Botanique de Buitenzorg, suppl. 1: 123 (1897)","","Assumed Valid","",,""
,"Schizothyrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 710","","","",,""
,"aceris-laurini",,"",,"",,"Schizothyrium aceris-laurini","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 710","","","",,""
,"Schizothyrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVI: 657","","","",,""
,"aceris-laurini",,"",,"",,"Schizothyrium aceris-laurini","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVI: 657","","","",,""
,"Septoria",,"",,"",,"","","","","","","","","","","Genus","Penz.","",,"Index Fungorum","","","",,""
,"flexuosa",,"",,"",,"Septoria flexuosa","","","","","","","","","","Species","Penz.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Septoria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 582","","","",,""
,"flexuosa",,"",,"",,"Septoria flexuosa","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 582","","","",,""
,"Septoria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 331","","","",,""
,"flexuosa",,"",,"",,"Septoria flexuosa","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 331","","","",,""
,"Sirococcus",,"",,"",,"","","","","","","","","","","Genus","Koord.","",,"Index Fungorum","","","",,""
,"elasticae",,"",,"",,"Sirococcus elasticae","","","","","","","","","","Species","Koord.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sirococcus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXII: 930","","","",,""
,"elasticae",,"",,"",,"Sirococcus elasticae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXII: 930","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Delacr.","",,"Index Fungorum","","","",,""
,"clypeiformis",,"",,"",,"Sphaeria clypeiformis","","","","","","","","","","Species","Delacr.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. I: 445","","","",,""
,"clypeiformis",,"",,"",,"Sphaeria clypeiformis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. I: 445","","","",,""
,"Stilbum",,"",,"",,"","","","","","","","","","","Genus","Alb. & Schwein.","",,"Consp. fung. lusat.,  (Leipzig): 353 (1805)","","","",,""
,"hyalinum",,"",,"",,"Stilbum hyalinum","","","","","","","","","","Species","Alb. & Schwein.","ICBN",,"Consp. fung. lusat.,  (Leipzig): 353 (1805)","","Assumed Valid","",,""
,"Stilbum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IV: 568","","","",,""
,"hyalinum",,"",,"",,"Stilbum hyalinum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IV: 568","","","",,""
,"Stilbum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 765","","","",,""
,"hyalinum",,"",,"",,"Stilbum hyalinum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 765","","","",,""
,"Stilbum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 904","","","",,""
,"hyalinum",,"",,"",,"Stilbum hyalinum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 904","","","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","Rabenh.","",,"Index Fungorum","","","",,""
,"ciliata",,"",,"",,"","","","","","","","","","","Species","Rabenh.","",,"Index Fungorum","","","",,""
,"hollii",,"",,"",,"Tubercularia ciliata var. hollii","","","","","","","","","","Variety","Rabenh.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IV: 642","","","",,""
,"ciliata",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IV: 642","","","",,""
,"hollii",,"",,"",,"Tubercularia ciliata var. hollii","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. IV: 642","","","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 805","","","",,""
,"ciliata",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 805","","","",,""
,"hollii",,"",,"",,"Tubercularia ciliata var. hollii","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. XII: 805","","","",,""
,"Vermicularia",,"",,"",,"","","","","","","","","","","Genus","Westend.","",,"Index Fungorum","","","",,""
,"mercurialis",,"",,"",,"Vermicularia mercurialis","","","","","","","","","","Species","Westend.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
