taxonNameID,scientificName,acceptedTaxonNameID,acceptedTaxonName,higherTaxonNameID,higherTaxonName,basionymID,basionym,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalCode,namePublicationID,namePublishedIn,taxonomicStatus,nomenclaturalStatus,taxonRemarks,taxonConceptID,taxonAccordingTo
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 369","","","",,""
,"nigripes",,"",,"",,"Sphaeria nigripes","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 369","","","",,""
,"Tieghemella",,"",,"",,"","","","","","","","","","","Genus","Saito","",,"J. Coll. Sci. imp. Univ. Tokyo,  19: 6 (1904)","","","",,""
,"japonica",,"",,"",,"Tieghemella japonica","","","","","","","","","","Species","Saito","ICBN",,"J. Coll. Sci. imp. Univ. Tokyo,  19: 6 (1904)","","Assumed Valid","",,""
,"Tieghemella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 1306","","","",,""
,"japonica",,"",,"",,"Tieghemella japonica","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 1306","","","",,""
,"Tieghemella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 826","","","",,""
,"japonica",,"",,"",,"Tieghemella japonica","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 826","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","Bref.","",,"Untersuchungen aus dem Gesammtgebiete der Mykologie,  12: 114 (1895)","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","Bref.","ICBN",,"Untersuchungen aus dem Gesammtgebiete der Mykologie,  12: 114 (1895)","","Assumed Valid","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: xx","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: xx","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 828","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 828","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIX: 414","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIX: 414","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 1108","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 1108","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 414","","","",,""
,"panici-leucophaei",,"",,"",,"Ustilago panici-leucophaei","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 414","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","Cooke","",,"Grevillea,  6(no. 40): 137 (1878)","","","",,""
,"amorphae",,"",,"",,"Aecidium amorphae","","","","","","","","","","Species","Cooke","ICBN",,"Grevillea,  6(no. 40): 137 (1878)","","Assumed Valid","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 786","","","",,""
,"amorphae",,"",,"",,"Aecidium amorphae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 786","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 6","","","",,""
,"amorphae",,"",,"",,"Aecidium amorphae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 6","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Index Fungorum","","","",,""
,"ushuwaiense",,"",,"",,"Aecidium ushwaiensis","","","","","","","","","","Species","Speg.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 549","","","",,""
,"ushuwaiense",,"",,"",,"Aecidium ushwaiensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 549","","","",,""
,"Coprinus",,"",,"",,"","","","","","","","","","","Genus","P. Karst.","",,"Index Fungorum","","","",,""
,"phyllophilus",,"",,"",,"Coprinus phyllophilus","","","","","","","","","","Species","P. Karst.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Coprinus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. V: 1108","","","",,""
,"phyllophilus",,"",,"",,"Coprinus phyllophilus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. V: 1108","","","",,""
,"Coprinus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 132","","","",,""
,"phyllophilus",,"",,"",,"Coprinus phyllophilus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 132","","","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","Schwein.","",,"Transactions of the Amer. Phil. Soc., New Series 4(2): 232 (1832)","","","",,""
,"fructigena",,"",,"",,"Dothidea fructigena","","","","","","","","","","Species","Schwein.","ICBN",,"Transactions of the Amer. Phil. Soc., New Series 4(2): 232 (1832)","","Assumed Valid","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 622","","","",,""
,"fructigena",,"",,"",,"Dothidea fructigena","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 622","","","",,""
,"Dothidea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 128","","","",,""
,"fructigena",,"",,"",,"Dothidea fructigena","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 128","","","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","Lév.","",,"Annls Sci. Nat., Bot., sér. 3 2: 219 (1844)","","","",,""
,"tenuis",,"",,"",,"Exidia tenuis","","","","","","","","","","Species","Lév.","ICBN",,"Annls Sci. Nat., Bot., sér. 3 2: 219 (1844)","","Assumed Valid","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 769","","","",,""
,"tenuis",,"",,"",,"Exidia tenuis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 769","","","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 442","","","",,""
,"tenuis",,"",,"",,"Exidia tenuis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 442","","","",,""
,"Exidia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 141","","","",,""
,"tenuis",,"",,"",,"Exidia tenuis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 141","","","",,""
,"Fomes",,"",,"",,"","","","","","","","","","","Genus","Pat.","",,"Index Fungorum","","","",,""
,"albocinctus",,"",,"",,"Fomes albocinctus","","","","","","","","","","Species","Pat.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Fomes",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 90","","","",,""
,"albocinctus",,"",,"",,"Fomes albocinctus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 90","","","",,""
,"Fomes",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 249","","","",,""
,"albocinctus",,"",,"",,"Fomes albocinctus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 249","","","",,""
,"Geoglossum",,"",,"",,"","","","","","","","","","","Genus","Berk.","",,"in Cooke, Hedwigia,  14: 39 (1875)","","","",,""
,"walteri",,"",,"",,"Geoglossum walteri","","","","","","","","","","Species","Berk.","ICBN",,"in Cooke, Hedwigia,  14: 39 (1875)","","Assumed Valid","",,""
,"Geoglossum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 45","","","",,""
,"walteri",,"",,"",,"Geoglossum walteri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 45","","","",,""
,"Geoglossum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 265","","","",,""
,"walteri",,"",,"",,"Geoglossum walteri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 265","","","",,""
,"Geoglossum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIX: 759","","","",,""
,"walteri",,"",,"",,"Geoglossum walteri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIX: 759","","","",,""
,"Lisea",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Index Fungorum","","","",,""
,"leptasca",,"",,"",,"Lisea leptasca","","","","","","","","","","Species","Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Lisea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 360","","","",,""
,"leptasca",,"",,"",,"Lisea leptasca","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 360","","","",,""
,"Lisea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 388","","","",,""
,"leptasca",,"",,"",,"Lisea leptasca","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 388","","","",,""
,"Micropeziza",,"",,"",,"","","","","","","","","","","Genus","Rehm","",,"Index Fungorum","","","",,""
,"iridis",,"",,"",,"Micropeziza iridis","","","","","","","","","","Species","Rehm","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Micropeziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 331","","","",,""
,"iridis",,"",,"",,"Micropeziza iridis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 331","","","",,""
,"Micropeziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 215","","","",,""
,"iridis",,"",,"",,"Micropeziza iridis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 215","","","",,""
,"Panus",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Nova Acta Regiae Societatis scientiarum upsaliensis, Series 3 1: 227 (1851)","","","",,""
,"troglodytes",,"",,"",,"Panus troglodytes","","","","","","","","","","Species","Fr.","ICBN",,"Nova Acta Regiae Societatis scientiarum upsaliensis, Series 3 1: 227 (1851)","","Assumed Valid","",,""
,"Panus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. V: 619","","","",,""
,"troglodytes",,"",,"",,"Panus troglodytes","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. V: 619","","","",,""
,"Panus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 489","","","",,""
,"troglodytes",,"",,"",,"Panus troglodytes","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 489","","","",,""
,"Phialea",,"",,"",,"","","","","","","","","","","Genus","Gillet","",,"Index Fungorum","","","",,""
,"juncifida",,"",,"",,"Phialea juncifida","","","","","","","","","","Species","Gillet","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phialea",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 199","","","",,""
,"juncifida",,"",,"",,"Phialea juncifida","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 199","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","P. Karst.","",,"Index Fungorum","","","",,""
,"sambucicola",,"",,"",,"Phoma sambucicola","","","","","","","","","","Species","P. Karst.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. X: 144","","","",,""
,"sambucicola",,"",,"",,"Phoma sambucicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. X: 144","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 539","","","",,""
,"sambucicola",,"",,"",,"Phoma sambucicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 539","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","Tassi","",,"Index Fungorum","","","",,""
,"monochaeti",,"",,"",,"Phoma monochaeti","","","","","","","","","","Species","Tassi","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 875","","","",,""
,"monochaeti",,"",,"",,"Phoma monochaeti","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 875","","","",,""
,"Phoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 356","","","",,""
,"monochaeti",,"",,"",,"Phoma monochaeti","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 356","","","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","Kalchbr. & Cooke","",,"Index Fungorum","","","",,""
,"carbonacea",,"",,"",,"Puccinia carbonacea","","","","","","","","","","Species","Kalchbr. & Cooke","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 652","","","",,""
,"carbonacea",,"",,"",,"Puccinia carbonacea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 652","","","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 629","","","",,""
,"carbonacea",,"",,"",,"Puccinia carbonacea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 629","","","",,""
,"Rhopographus",,"",,"",,"","","","","","","","","","","Genus","Pat.","",,"Bull. Soc. mycol. Fr.,  9: 156 (1893)","","","",,""
,"zeae",,"",,"",,"Rhopographus zeae","","","","","","","","","","Species","Pat.","ICBN",,"Bull. Soc. mycol. Fr.,  9: 156 (1893)","","Assumed Valid","",,""
,"Rhopographus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 378","","","",,""
,"zeae",,"",,"",,"Rhopographus zeae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 378","","","",,""
,"Rhopographus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 666","","","",,""
,"zeae",,"",,"",,"Rhopographus zeae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 666","","","",,""
,"Scutiger",,"",,"",,"","","","","","","","","","","Genus","Murrill","",,"Bull. Torrey bot. Club,  30(8): 430 (1903)","","","",,""
,"subradicatus",,"",,"",,"Scutiger subradicatus","","","","","","","","","","Species","Murrill","ICBN",,"Bull. Torrey bot. Club,  30(8): 430 (1903)","","Assumed Valid","",,""
,"Scutiger",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVII: 102","","","",,""
,"subradicatus",,"",,"",,"Scutiger subradicatus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVII: 102","","","",,""
,"Torula",,"",,"",,"","","","","","","","","","","Genus","Cooke & Ellis","",,"Grevillea,  6(no. 37): 5 (1877)","","","",,""
,"binalis",,"",,"",,"Torula binalis","","","","","","","","","","Species","Cooke & Ellis","ICBN",,"Grevillea,  6(no. 37): 5 (1877)","","Assumed Valid","",,""
,"Torula",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IV: 252","","","",,""
,"binalis",,"",,"",,"Torula binalis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IV: 252","","","",,""
,"Torula",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 784","","","",,""
,"binalis",,"",,"",,"Torula binalis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 784","","","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","Lév.","",,"Index Fungorum","","","",,""
,"circinata",,"",,"",,"Tubercularia circinata","","","","","","","","","","Species","Lév.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IV: 646","","","",,""
,"circinata",,"",,"",,"Tubercularia circinata","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IV: 646","","","",,""
,"Tubercularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 805","","","",,""
,"circinata",,"",,"",,"Tubercularia circinata","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 805","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Index Fungorum","","","",,""
,"setariae",,"",,"",,"Ustilago setariae","","","","","","","","","","Species","Speg.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 455A","","","",,""
,"setariae",,"",,"",,"Ustilago setariae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 455A","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 443","","","",,""
,"setariae",,"",,"",,"Ustilago setariae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 443","","","",,""
,"Cylindrosporium",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Index Fungorum","","","",,""
,"myosotidis",,"",,"",,"","","","","","","","","","","Species","Sacc.","",,"Index Fungorum","","","",,""
,"symphyti",,"",,"",,"Cylindrosporium myosotidis f. symphyti","","","","","","","","","","Form","Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Cylindrosporium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 739","","","",,""
,"myosotidis",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 739","","","",,""
,"symphyti",,"",,"",,"Cylindrosporium myosotidis f. symphyti","","","","","","","","","","Form","","",,"Saccardo's Syll. fung. III: 739","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","Schwein.","",,"Schr. naturf. Ges. Leipzig,  1: 69 (1822)","","","",,""
,"ipomoeae-panduratae",,"",,"",,"Aecidium ipomoeae-panduratae","","","","","","","","","","Species","Schwein.","ICBN",,"Schr. naturf. Ges. Leipzig,  1: 69 (1822)","","Assumed Valid","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 671","","","",,""
,"ipomoeae-panduratae",,"",,"",,"Aecidium ipomoeae-panduratae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 671","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 341","","","",,""
,"ipomoeae-panduratae",,"",,"",,"Aecidium ipomoeae-panduratae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 341","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 5","","","",,""
,"ipomoeae-panduratae",,"",,"",,"Aecidium ipomoeae-panduratae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 5","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVII: 315","","","",,""
,"ipomoeae-panduratae",,"",,"",,"Aecidium ipomoeae-panduratae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVII: 315","","","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","Dietel & Holw.","",,"in Holway, Bot. Gaz.,  24: 37 (1897)","","","",,""
,"mirabilis",,"",,"",,"Aecidium mirabilis","","","","","","","","","","Species","Dietel & Holw.","ICBN",,"in Holway, Bot. Gaz.,  24: 37 (1897)","","Assumed Valid","",,""
,"Aecidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 386","","","",,""
,"mirabilis",,"",,"",,"Aecidium mirabilis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 386","","","",,""
,"Aethalium",,"",,"",,"","","","","","","","","","","Genus","Preuss","",,"Index Fungorum","","","",,""
,"atrum",,"",,"",,"Aethalium atrum","","","","","","","","","","Species","Preuss","ICBN",,"Index Fungorum","","Assumed Valid","",,""
